stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
107751;1st Ave at Welton (WB);WB_1st Ave_NS_Welton;49.134471;-122.303512;VLY;Fraser Valley Region;Mission
107752;1st Ave at James (WB);WB_1st Ave_FS_James;49.134481;-122.308252;VLY;Fraser Valley Region;Mission
107754;Junction Mall (WB);WB_Junction Mall;49.130178;-122.319082;VLY;Fraser Valley Region;Mission
107755;Lougheed at Haig (EB);EB_Lougheed_FS_Haig;49.132842;-122.321099;VLY;Fraser Valley Region;Mission
107756;N Railway at Horne (EB);EB_N Railway_NS_Horne;49.13383;-122.304162;VLY;Fraser Valley Region;Mission
107758;Hurd at Lougheed (NB);NB_Hurd_FS_Lougheed;49.133509;-122.329426;VLY;Fraser Valley Region;Mission
107759;Hurd at Scott (NB);NB_Hurd_FS_Scott;49.135328;-122.3326;VLY;Fraser Valley Region;Mission
107761;Hurd at Pleasantview (NB);NB_Hurd_FS_Pleasantview;49.138825;-122.332634;VLY;Fraser Valley Region;Mission
107762;7th Ave at Hurd (EB);EB_7th Ave_FS_Hurd;49.140142;-122.331925;VLY;Fraser Valley Region;Mission
107763;7th Ave at Blott (EB);EB_7th Ave_FS_Blott;49.14014;-122.330362;VLY;Fraser Valley Region;Mission
107764;7th Ave at Peterson (EB);EB_7th Ave_NS_Peterson;49.140142;-122.32535;VLY;Fraser Valley Region;Mission
107765;7th Ave at Briskham (EB);EB_7th Ave_FS_Briskham;49.140138;-122.320412;VLY;Fraser Valley Region;Mission
107766;7th Ave at Cedar (EB);EB_7th Ave_NS_Cedar;49.140153;-122.317697;VLY;Fraser Valley Region;Mission
107767;Cedar at 7th Ave (NB);NB_Cedar_FS_7th Ave;49.141204;-122.31627;VLY;Fraser Valley Region;Mission
107768;Cedar at 10th Ave (NB);NB_Cedar_FS_10th Ave;49.14313;-122.316165;VLY;Fraser Valley Region;Mission
107769;Cedar at Charnley (NB);NB_Cedar_NS_Charnley;49.145361;-122.316051;VLY;Fraser Valley Region;Mission
107770;14th Ave at Cedar (WB);WB_14th Ave_FS_Cedar;49.14748;-122.317391;VLY;Fraser Valley Region;Mission
107771;14th Ave at Tanager (WB);WB_14th Ave_NS_Tanager;49.147453;-122.322272;VLY;Fraser Valley Region;Mission
