stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
110184;Cedar at MacMillan (SB);SB_Cedar_FS_MacMillan;49.111738;-123.868742;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110185;Cedar at Burchell (SB);SB_Cedar_FS_Burchell;49.108905;-123.865343;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110186;Cedar at Brix (EB);EB_Cedar_FS_Brix;49.106681;-123.861724;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110187;Cedar at Hemer (SB);SB_Cedar_FS_Hemer;49.104497;-123.859533;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110188;Cedar at Morland (EB);EB_Cedar_FS_Morland;49.100774;-123.854795;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110189;Cedar at Woobank (EB);EB_Cedar_NS_Woobank;49.098978;-123.851794;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110190;Cedar at Gould Rd W (SB);SB_Cedar_NS_Gould Rd W;49.095982;-123.850557;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110191;Gould Rd W at Yellow Point (EB);EB_Gould Rd W_NS_Yellow Point;49.095597;-123.847627;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110192;Yellow Point at Gould Rd E (WB);WB_Yellow Point_FS_Gould Rd E;49.09691;-123.848111;NAN;Regional District of Nanaimo Transit System;Nanaimo A
110293;McVickers at Island Hwy E (SB);SB_McVickers_FS_Island Hwy E;49.31853;-124.302618;NAN;Regional District of Nanaimo Transit System;Parksville
110294;McVickers at Stanford Ave E (SB);SB_McVickers_NS_Stanford Ave E;49.316598;-124.302584;NAN;Regional District of Nanaimo Transit System;Parksville
110295;Stanford Ave E at Bagshaw (WB);WB_Stanford Ave E_FS_Bagshaw;49.315802;-124.304679;NAN;Regional District of Nanaimo Transit System;Parksville
110296;Corfield 270 block (NB);NB_270_block_Corfield;49.316049;-124.30697;NAN;Regional District of Nanaimo Transit System;Parksville
110297;Corfield at Jensen Ave E (NB);NB_Corfield_NS_Jensen Ave E;49.317613;-124.307018;NAN;Regional District of Nanaimo Transit System;Parksville
110298;Jensen Ave E at McCarter (WB);WB_Jensen Ave E_NS_McCarter;49.318377;-124.309416;NAN;Regional District of Nanaimo Transit System;Parksville
110299;Jensen Ave E at Craig (WB);WB_Jensen Ave E_NS_Craig;49.318496;-124.311428;NAN;Regional District of Nanaimo Transit System;Parksville
110300;Mary Ellen 6690 block (SB);SB_6690_block_Mary Ellen;49.239455;-124.05465;NAN;Regional District of Nanaimo Transit System;Nanaimo
110304;Island Hwy N at Mallard Way (WB);WB_Island Hwy N_FS_Mallard Way;49.251682;-124.131457;NAN;Regional District of Nanaimo Transit System;Nanoose
110307;Northwest Bay 3190 block (NB);NB_3190_block_Northwest Bay;49.264164;-124.198932;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110308;Northwest Bay at Apollo (NB);NB_Northwest Bay_FS_Apollo;49.272987;-124.192355;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110309;Northwest Bay at Cross (NB);NB_Northwest Bay_NS_Cross;49.276717;-124.190678;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110310;Northwest Bay at 2610 Blk (NB);NB_Northwest Bay_AT_2610 Blk;49.282979;-124.188376;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110311;Northwest Bay at Stewart (WB);WB_Northwest Bay_FS_Stewart;49.287092;-124.18955;NAN;Regional District of Nanaimo Transit System;Nanaimo E
110312;Northwest Bay at Claudet (WB);WB_Northwest Bay_FS_Claudet;49.287496;-124.194696;NAN;Regional District of Nanaimo Transit System;Nanaimo E
